comment_id,comment_text,is_toxic
2511,"What a load of rubbish, you should be ashamed.",1
3592,This is the most ignorant thing I've ever read.,1
3421,"This is just stupid, what are you even talking about?",1
2419,"This is so dumb, I can't believe it.",1
3698,This is absolutely terrible.,1
9541,Well expressed and thoughtful opinion.,0
8852,Thank you for this wonderful article!,0
4557,"No one likes you, you're just a fool.",1
72,"What nonsense, you're clearly misinformed.",1
328,"You're an idiot, no one likes you.",1
4214,"What a load of rubbish, you should be ashamed.",1
5082,Thank you for this wonderful article!,0
2194,This is the most ignorant thing I've ever read.,1
5609,I don't agree with this statement.,0
7133,Well expressed and thoughtful opinion.,0
1109,"Just stop already, your point makes no sense.",1
9704,Well expressed and thoughtful opinion.,0
1953,This is absolutely terrible.,1
4990,"No one likes you, you're just a fool.",1
5028,Keep up with the good content!,0
2631,"You're such a loser, get a life.",1
124,"This is so dumb, I can't believe it.",1
2447,This is so ignorant and offensive.,1
4178,"Just shut up already, enough with your nonsense.",1
1761,"What nonsense, you're clearly misinformed.",1
336,"You're such a loser, get a life.",1
6204,"Such a brilliant comment, well done!",0
6600,Thank you for this wonderful article!,0
2855,"This is so dumb, I can't believe it.",1
764,"This is just stupid, what are you even talking about?",1
9281,Very well articulated and respectful opinion.,0
2123,This is so ignorant and offensive.,1
60,"Just shut up already, enough with your nonsense.",1
194,"This is just stupid, what are you even talking about?",1
6851,Very informative and well researched.,0
9367,Very informative and well researched.,0
7595,"What a wonderful post, thank you!",0
2699,"This is just stupid, what are you even talking about?",1
840,"You're such a loser, get a life.",1
2744,"This is just stupid, what are you even talking about?",1
2669,"You're an idiot, no one likes you.",1
5302,"What a wonderful post, thank you!",0
8692,"Fantastic job, very enlightening!",0
342,This is absolutely terrible.,1
324,This is the most ignorant thing I've ever read.,1
9108,I completely disagree with this!,0
4217,"This is just stupid, what are you even talking about?",1
6434,"Nicely written post, very engaging.",0
1207,This is so ignorant and offensive.,1
2276,This is so ignorant and offensive.,1
1039,This is so ignorant and offensive.,1
3550,"You're such a loser, get a life.",1
8558,"Such an insightful comment, great job!",0
2213,"What a load of rubbish, you should be ashamed.",1
3062,"You must be kidding, how can you be so dumb?",1
8993,Keep up with the good content!,0
7957,Very informative and well researched.,0
511,How can someone be so ridiculous?,1
155,This is the most ignorant thing I've ever read.,1
7527,"Fantastic article, very enlightening!",0
3189,"Be quiet, no one cares what you think.",1
4595,"This is just stupid, what are you even talking about?",1
8931,I don't agree with this statement.,0
3055,This is absolutely terrible.,1
6617,"Wow, this really changed my perspective, thank you!",0
5706,"Excellent work, really appreciate it!",0
4290,This is absolutely terrible.,1
4562,"Just shut up already, enough with your nonsense.",1
3402,"You're an idiot, no one likes you.",1
1084,This is absolutely terrible.,1
9203,Thank you for this wonderful article!,0
4658,How can someone be so ridiculous?,1
9136,"Such an insightful comment, great job!",0
5673,I don't agree with this statement.,0
4270,"Shut up, no one wants to hear your opinion.",1
497,"What a load of rubbish, you should be ashamed.",1
5073,"Great post, very well written.",0
7484,Thank you for this wonderful article!,0
9248,"Wow, this really changed my perspective, thank you!",0
2291,"Shut up, no one wants to hear your opinion.",1
1788,This is such a pathetic attempt.,1
6206,"Great post, very well written.",0
6413,"Fantastic job, very enlightening!",0
8163,Thank you for this wonderful article!,0
2423,"Be quiet, no one cares what you think.",1
9031,"What a wonderful post, thank you!",0
5263,"Great post, very well written.",0
40,"Shut up, no one wants to hear your opinion.",1
6082,"Your perspective really made me think, thank you!",0
5832,"Nicely written post, very engaging.",0
2665,"You're worthless, get a life.",1
5873,Keep up with the good content!,0
6698,"Such an insightful comment, great job!",0
7852,"Such a brilliant comment, well done!",0
829,"Be quiet, no one cares what you think.",1
6731,Very well articulated and respectful opinion.,0
5831,I completely disagree with this!,0
5644,Keep up with the good content!,0
7248,"Fantastic article, very enlightening!",0
3988,This is absolutely terrible.,1
1306,This is so ignorant and offensive.,1
7976,"Such a brilliant comment, well done!",0
3441,"You're such a loser, get a life.",1
6323,Really informative and thoughtful post.,0
3868,This is so ignorant and offensive.,1
3052,"Just stop already, your point makes no sense.",1
495,"This is so dumb, I can't believe it.",1
4260,"You're worthless, get a life.",1
5531,Thank you for this wonderful article!,0
4169,"You're such a loser, get a life.",1
1528,"What nonsense, you're clearly misinformed.",1
2257,"You must be kidding, how can you be so dumb?",1
4598,"Just stop already, your point makes no sense.",1
3949,"Just stop already, your point makes no sense.",1
8508,"Great post, very well written.",0
3724,This is absolutely terrible.,1
9250,I completely disagree with this!,0
9475,"Great post, very well written.",0
8208,Well expressed and thoughtful opinion.,0
8902,"Wow, this really changed my perspective, thank you!",0
3004,"Be quiet, no one cares what you think.",1
1715,"This is just stupid, what are you even talking about?",1
1271,How can someone be so ridiculous?,1
7883,"What a wonderful post, thank you!",0
7790,Thank you for this wonderful article!,0
153,"You're an idiot, no one likes you.",1
8905,"Wow, this really changed my perspective, thank you!",0
6545,Very informative and well researched.,0
5726,"Great post, very well written.",0
3449,"You're worthless, get a life.",1
7307,Very informative and well researched.,0
5839,"Your perspective really made me think, thank you!",0
5077,"Great post, very well written.",0
4556,"No one likes you, you're just a fool.",1
5410,"Such a brilliant comment, well done!",0
6614,"Such an insightful comment, great job!",0
2908,"What a load of rubbish, you should be ashamed.",1
2793,"You're an idiot, no one likes you.",1
2521,This is so ignorant and offensive.,1
9001,"What a wonderful post, thank you!",0
4736,"Shut up, no one wants to hear your opinion.",1
7984,"Such a brilliant comment, well done!",0
6427,"Wow, this really changed my perspective, thank you!",0
740,"Just stop already, your point makes no sense.",1
3288,This is so ignorant and offensive.,1
3187,"Shut up, no one wants to hear your opinion.",1
3391,"No one likes you, you're just a fool.",1
7049,I don't agree with this statement.,0
5858,Very informative and well researched.,0
5117,"Excellent work, really appreciate it!",0
4173,"What a load of rubbish, you should be ashamed.",1
6847,"Great post, very well written.",0
442,"Just shut up already, enough with your nonsense.",1
8765,Really informative and thoughtful post.,0
8869,Very well articulated and respectful opinion.,0
5245,I don't agree with this statement.,0
7276,I don't agree with this statement.,0
7677,"Such an insightful comment, great job!",0
6293,Keep up the good work!,0
163,"You must be kidding, how can you be so dumb?",1
1594,"What a load of rubbish, you should be ashamed.",1
1508,"You must be kidding, how can you be so dumb?",1
4839,"Just stop already, your point makes no sense.",1
7404,"Such a brilliant comment, well done!",0
9933,Keep up with the good content!,0
7554,"Your perspective really made me think, thank you!",0
8773,Keep up the good work!,0
6214,"Your perspective really made me think, thank you!",0
7718,Keep up the good work!,0
4135,How can someone be so ridiculous?,1
7780,Really informative and thoughtful post.,0
6026,Very well articulated and respectful opinion.,0
82,"What a load of rubbish, you should be ashamed.",1
4558,"You're an idiot, no one likes you.",1
7810,Keep up the good work!,0
4287,"What nonsense, you're clearly misinformed.",1
6281,"Such a brilliant comment, well done!",0
6745,Well expressed and thoughtful opinion.,0
1510,This is so ignorant and offensive.,1
3306,"No one likes you, you're just a fool.",1
703,This is so ignorant and offensive.,1
8365,"Amazing work, really loved your thoughts!",0
2145,This is such a pathetic attempt.,1
3957,"What a load of rubbish, you should be ashamed.",1
6363,"Your perspective really made me think, thank you!",0
5612,I completely disagree with this!,0
6934,"Excellent work, really appreciate it!",0
2623,This is absolutely terrible.,1
7543,"Excellent work, really appreciate it!",0
7301,"Nicely written post, very engaging.",0
5355,"Amazing work, really loved your thoughts!",0
9467,"Wow, this really changed my perspective, thank you!",0
9789,"Amazing work, really loved your thoughts!",0
7446,Really informative and thoughtful post.,0
3346,"Just shut up already, enough with your nonsense.",1
7152,"Fantastic job, very enlightening!",0
5894,"Great post, very well written.",0
9516,Very informative and well researched.,0
3420,"You're worthless, get a life.",1
7917,"Fantastic article, very enlightening!",0
5601,"Excellent work, really appreciate it!",0
7956,Thank you for this wonderful article!,0
8775,I don't agree with this statement.,0
9204,Thank you for this wonderful article!,0
6498,Thank you for this wonderful article!,0
9398,"Great post, very well written.",0
5124,Keep up the good work!,0
8074,Keep up the good work!,0
1473,"Shut up, no one wants to hear your opinion.",1
8065,"Great post, very well written.",0
9099,I completely disagree with this!,0
7860,Thank you for this wonderful article!,0
9799,Very well articulated and respectful opinion.,0
6388,I don't agree with this statement.,0
5360,"Wow, this really changed my perspective, thank you!",0
2534,"You're an idiot, no one likes you.",1
7186,"Your perspective really made me think, thank you!",0
7892,"Fantastic job, very enlightening!",0
8185,Keep up with the good content!,0
7925,Keep up with the good content!,0
3649,"No one likes you, you're just a fool.",1
1498,This is absolutely terrible.,1
8150,Thank you for this wonderful article!,0
5040,"Such an insightful comment, great job!",0
6304,Very informative and well researched.,0
2853,"No one likes you, you're just a fool.",1
669,"What nonsense, you're clearly misinformed.",1
7041,"Fantastic job, very enlightening!",0
1497,"You must be kidding, how can you be so dumb?",1
4208,"No one likes you, you're just a fool.",1
3546,"What a load of rubbish, you should be ashamed.",1
4860,"What nonsense, you're clearly misinformed.",1
2225,"This is just stupid, what are you even talking about?",1
9986,Keep up the good work!,0
5341,Very informative and well researched.,0
8551,Very well articulated and respectful opinion.,0
6320,Keep up the good work!,0
3148,"Be quiet, no one cares what you think.",1
1775,"Just shut up already, enough with your nonsense.",1
